chave;ano;Sigla;dsc_tribunal;secao;trib;cn1;CnCCrim1;CnCNCrim1;CnExtFisc1;CnExtNFisc1;ExeJudCrimPL1;ExeJudCrimNPL1;ExeJudNCrim1;cp1;CpCCrim1;CpCNCrim1;CpExtFisc1;CpExtNFisc1;ExeJudPCrimPL1;ExeJudPCrimNPL1;ExeJudPNcrim1;susc1;susexfisc1;susexnfisc1;sus1;cntr;CnCrimTR;CnNCrimTR;cptr;CpCrimTR;CpNCrimTR;sustr;cnje;CnCCrimJE;CnCNCrimJE;ExeJudJE;cpje;CpCCrimJE;CpCNCrimJE;ExeJudPJE;suscje;susexje;susje;sus1jetr;CP;SUS;Tram;Dpj;DPeI;DPCO;dpjio;MagPAe1;MagPAeJE;MagPAeTR;MagPAcJE1;MagPAcTR1;MagPAcTRJE;MagAJ1;MagAJJE;MagAJTR;Mag;TPEfet;TPCed;TPReq;TPSV;Serv;tpefetae1;tpefetaeje;tpefetacje1;tpefettr;TpEfet1jetr;tpiae1;tpiaeje;tpiacje1;tpitr;tpi1jetr;tpsvae1;tpsvaeje;tpsvacje1;tpsvtr;tpsv1jetr;tasae1;tasaeje;tasacje1;tastr;Tpaf1jetr;tbaix1;TBaixCCrim1;TBaixCNCrim1;TBaixExtFisc1;TBaixExtNFisc1;TBaixJudCrimNPL1;TBaixJudCrimPL1;TBaixJudNCrim1;tbaixtr;TBaixCrimTR;TBaixNCrimTR;tbaixje;TBaixCCrimJE;TBaixCNCrimJE;TbaixJudJE;Tbaix;cp.sus;cp.sus.fisc;tbaix.sus.fisc;cp.sus.fisc.penal;tbaix.sus.fisc.penal;mag1je;pib;h1;g1;g7;f2;f3;cm1je;k1je;ipm1je;ipsjud1je;iad1je;tc1je
TRF4_total_2021;2021;TRF4;TRF 4ª Região;total;1;237404;9260;138488;35947;6738;579;6715;39677;977290;16306;178484;603776;40374;2176;14815;121359;46851;193013;92800;332664;116488;101;116387;171877;60;171817;123038;634420;523;550999;82898;746499;779;677947;67773;403796;29436;433232;888934;2113504;888934;3118754;2409579148;327889750;13994809;2043327576;10;0;35;352;0;0;34;0;5;385;3772;176;5;0;5192;82;0;3505;185;3772;3;0;2;0;5;0;0;0;0;0;1508;0;60021;2610;176;266857;9781;115428;70036;10162;4920;482;56048;118923;108;118815;458620;563;349046;109011;1005250;1224570;813807;935214;796816;929812;328;1529758682502;30402587;0,00158;79,25573;1,26634;17,07749;2262,09572;7467,39914;2211,85707;139,72978;0,83214;0,70380
TRF5_SE_2021;2021;TRF5;TRF 5ª Região;SE;0;7054;121;4570;1226;395;0;0;742;28616;485;5232;19124;1545;0;8;2222;509;16244;961;17714;6474;1;6473;10820;0;10820;392;36585;3;26398;10184;34616;3;25252;9361;3831;10;3841;21947;74052;21947;108425;80661099;16704376;683643;63273080;4;1;3;6;0;0;1;0;0;13;188;11;23;0;200;158;16;4;10;188;19;2;0;2;23;0;0;0;0;0;3390;470;226;68;11;7825;181;3570;2544;520;0;0;1010;2727;1;2726;23821;0;13073;10748;34373;52105;49225;31829;49217;31829;10;53102435903;2338474;0,00152;34,49305;0,55041;8,55259;3286,60749;9532,19653;3179,40820;158,23000;0,72518;0,66646
TRF5_AL_2021;2021;TRF5;TRF 5ª Região;AL;0;20944;193;7613;5800;232;0;0;7106;65718;951;8245;46028;1757;0;3;8734;682;13956;1274;15912;14473;1;14472;24917;1;24916;2393;78744;2;55061;23681;43724;13;30479;13232;1368;10;1378;19683;134359;19683;230734;108424920;14136621;2713330;91574969;9;8;3;5;0;0;1;1;0;23;281;1;35;3;318;185;73;0;23;281;13;14;0;8;35;2;1;0;0;3;132;150;0;0;1;17625;222;6130;4223;392;2;1;6655;6763;0;6763;71987;2;44926;27059;96375;114676;82604;92152;82601;92149;20;73909360623;3365351;0,00147;32,21801;0,68303;9,44924;3447,41124;9959,52159;4483,67101;281,79874;0,89892;0,54981
TRF5_PE_2021;2021;TRF5;TRF 5ª Região;PE;0;33961;457;20264;8906;1759;0;0;2575;138809;1181;24892;95213;6563;3;2;10955;1744;76700;3881;82325;9592;0;9592;32023;0;32023;1113;98623;6;73160;25457;83590;15;62270;21305;6532;38;6570;90008;254422;90008;369592;282248831;48886834;430110;232931887;21;10;9;20;0;0;4;1;2;54;772;19;163;4;920;588;53;95;36;772;118;17;23;5;163;4;0;0;0;4;5260;830;320;500;19;32496;634;16300;10675;2444;0;1;2442;9414;0;9414;73260;12;45692;27556;115170;164414;145901;104495;145896;104494;47;226055209450;9674793;0,00125;29,17363;0,55337;9,50925;2246,24639;7050,24280;2272,11372;114,95217;0,79765;0,67773
TRF5_RN_2021;2021;TRF5;TRF 5ª Região;RN;0;13094;510;7246;3239;998;109;0;992;51719;1116;9413;34769;2567;96;3;3755;1184;25565;1331;28080;5091;1;5090;17240;0;17240;41;63328;5;37530;25793;37069;26;22760;14283;3446;22;3468;31589;106028;31589;174685;134509939;24918129;230322;109361488;12;6;3;8;0;0;2;0;0;27;303;5;32;1;331;174;37;77;15;303;19;4;6;3;32;0;0;1;0;1;948;248;481;51;5;12206;588;6522;2654;603;0;17;1822;4640;1;4639;51811;9;27087;24715;68657;74439;65235;66003;65136;65986;24;83702873231;3560903;0,00161;37,77411;0,74577;9,29540;2098,15692;6473,28517;2711,95508;193,40483;0,83768;0,58105
TRF5_CE_2021;2021;TRF5;TRF 5ª Região;CE;0;29276;639;15283;10658;436;0;0;2260;118964;1809;18455;87465;4174;3;1;7057;1377;49626;2189;53192;22148;2;22146;37283;2;37281;3553;125348;22;96967;28359;87951;145;67511;20295;8998;46;9044;65789;244198;65789;381058;279630916;46555464;673227;232402225;24;18;9;9;0;0;3;2;1;54;615;11;118;8;730;333;162;87;33;615;65;38;12;3;118;6;0;2;0;8;3522;282;41;3;11;21662;836;11407;5700;1120;0;0;2599;14175;0;14175;101023;36;72259;28728;136860;178409;140570;131160;140566;131160;46;195191267711;9240580;0,00143;30,26119;0,58574;7,89994;2686,95904;7141,82250;2658,35708;168,06164;0,79344;0,62778
TRF5_PB_2021;2021;TRF5;TRF 5ª Região;PB;0;17513;340;8390;7302;795;0;0;686;78729;749;14868;53212;5243;0;0;4657;1105;29759;1805;32669;12972;0;12972;39072;0;39072;1709;72774;7;49179;23588;58992;6;42734;16252;5212;30;5242;39620;176793;39620;258249;155755425;24233950;3839673;127681802;15;7;3;4;0;0;1;0;0;27;324;9;31;2;348;98;67;144;15;324;2;3;23;3;31;0;0;2;0;2;1016;675;1626;90;9;13271;492;5414;5690;712;0;0;963;7205;0;7205;60980;7;33631;27342;81456;137173;113720;75766;113720;75766;24;82200098352;4059905;0,00189;38,36430;0,67638;8,57163;2698,78416;8665,96998;3035,57516;213,36494;0,82239;0,64971
TRF5_TRU_2021;2021;TRF5;TRF 5ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86320800;0;0;86320800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714161245270;32240006;0,00012;2,67744;0,00000;0,00000;;;;;;
TRF5_2º Grau_2021;2021;TRF5;TRF 5ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66337;0;103012;173107792;45787701;1437730;125882361;0;0;0;0;0;0;0;0;0;15;0;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36675;66337;66337;36675;66337;36675;0;714161245270;32240006;0,00024;5,36935;0,04653;1,25000;;;;0,00000;;
TRF5_total_2021;2021;TRF5;TRF 5ª Região;total;1;121842;2260;63366;37131;4615;109;0;14361;482555;6291;81105;335811;21849;102;17;37380;6601;211850;11441;229892;70750;5;70745;161355;3;161352;9201;475402;45;338295;137062;345942;208;251006;94728;29387;156;29543;268636;1060006;268636;1630168;1540808575;221223075;10008035;1308654443;85;50;30;52;0;0;12;4;3;213;2483;56;402;18;4251;1536;408;407;132;2483;236;78;64;24;402;12;1;5;0;18;14268;2655;2694;712;56;105085;2953;49343;31486;5791;2;19;15491;44924;2;44922;382882;66;236668;146148;570162;791370;667409;538676;667290;538655;171;714161245270;32240006;0,00216;47,79182;0,66067;13,18548;2611,06282;7712,08808;2858,60038;114,78876;0,81703;0,62934
TRF_total_2021;2021;TRF;TRF;total;1;977523;25461;551616;244124;25230;934;13519;116639;5997740;109138;975758;4190889;249486;4499;38277;429693;233453;2852884;307216;3393553;430913;218;430695;687726;129;687597;310068;2779344;1250;2445395;331675;3341228;3689;3046135;290238;1097668;19086;1116754;4820375;11242058;4820375;14902459;12369100765;1970390336;46524765;10283362056;534;261;214;757;0;0;92;13;14;1781;17338;690;1144;55;28100;7724;1916;6865;833;17338;553;198;343;50;1144;28;10;17;0;55;106371;26274;108463;10654;690;982816;30939;465201;301493;39604;7456;775;137348;416218;220;415998;1746121;1244;1414014;330297;3660401;6421683;5083678;3358908;5040902;3350677;1447;8898727000000;213317639;0,00139;57,98443;0,83491;13,17284;2275,79544;8339,94817;1885,92744;97,11520;0,72639;0,77387
TRF1_DF_2022;2022;TRF1;TRF 1ª Região;DF;0;34853;230;21558;4852;1075;0;0;7138;224167;1381;57442;120749;12412;2;111;32070;10457;89231;16188;115876;9070;3;9067;15902;1;15901;8994;50816;35;50164;617;88017;99;86926;992;23687;26;23713;148583;328086;148583;411147;372054168;83915819;2110249;286028100;34;11;9;5;0;0;10;0;2;47;449;31;70;0;488;335;65;25;24;449;57;8;2;3;70;0;0;0;0;0;8460;1550;387;923;31;41889;520;24308;11167;992;2;2;4898;11099;2;11097;30073;57;27917;2099;83061;179503;147985;71894;147872;71890;40;346399499243;3115777;0,00107;119,40977;1,50195;15,66223;1940,40734;9566,95483;1792,17590;147,46311;0,84000;0,81267
TRF1_GO_2022;2022;TRF1;TRF 1ª Região;GO;0;20384;307;11368;7518;599;0;1;591;175552;2435;24401;131755;8643;13;105;8200;4688;80595;6384;91667;12668;9;12659;5118;1;5117;2253;62151;37;61465;649;101002;126;99838;1038;32243;34;32277;126197;281672;126197;382551;280992851;41445174;519423;239028255;12;7;5;13;0;0;1;0;1;36;445;23;57;2;481;193;49;181;22;445;14;8;35;0;57;0;0;2;0;2;3790;1285;2950;343;23;29168;685;11081;14257;1347;0;0;1798;13672;11;13661;58039;42;55881;2116;100879;155475;104315;86622;104197;86622;31;292036680636;7256549;0,00096;38,72265;0,49286;6,62849;2596,91143;11620,23149;2785,80037;181,30353;1,05661;0,76026
TRF1_MT_2022;2022;TRF1;TRF 1ª Região;MT;0;16911;419;10960;3711;1429;0;0;392;102294;2929;18373;69124;7270;2;53;4543;4325;47181;4969;56475;14005;8;13997;9105;4;9101;5310;24608;32;23977;599;40652;112;39737;803;12144;64;12208;73993;152051;73993;211576;170587773;18828527;124903;151634343;7;4;3;12;0;0;0;0;0;26;324;16;26;3;337;118;43;155;8;324;5;3;15;3;26;0;2;1;0;3;2469;833;2362;137;16;15448;872;10325;2727;323;0;2;1199;16014;8;16006;28063;48;27836;179;59525;78058;56115;56798;56060;56796;23;232780665782;3591964;0,00073;47,49150;0,71491;9,38205;1782,89984;8202,57985;1914,12740;129,11276;1,04798;0,76664
TRF1_AC_2022;2022;TRF1;TRF 1ª Região;AC;0;1627;118;1054;354;48;0;0;53;13019;867;2353;7928;1083;1;27;760;578;5873;954;7405;1;0;1;1;0;1;0;21602;16;14087;7499;24035;40;13121;10874;2170;158;2328;9733;37055;9733;53016;61852048;9916099;1815654;50120295;3;2;0;2;0;0;1;0;0;6;89;4;5;0;90;57;17;15;0;89;2;1;2;0;5;0;0;0;0;0;1009;261;70;0;4;2842;310;1179;1115;116;0;0;122;390;0;390;12729;20;7545;5164;15961;27322;25267;14846;25239;14846;6;21468737419;913163;0,00288;67,73385;0,70296;9,85585;2442,21297;8198,09006;2425,69996;173,01111;0,67033;0,70411
TRF1_AM_2022;2022;TRF1;TRF 1ª Região;AM;0;7691;318;5329;1429;265;0;1;349;61781;2857;12406;39317;2754;3;63;4381;3287;32154;3235;38676;4078;1;4077;1621;1;1620;1115;20739;30;18575;2134;35754;170;30942;4642;9196;1066;10262;50053;99156;50053;128102;109159279;14383711;1433934;93341634;6;2;3;5;0;0;1;0;0;15;173;19;29;1;184;84;28;49;12;173;12;8;8;1;29;0;0;1;0;1;4435;480;1761;88;19;7837;681;4952;1286;180;0;0;738;4839;2;4837;16270;75;13557;2638;28946;49103;41940;27660;41874;27660;12;151173123239;4299597;0,00072;25,38826;0,35257;4,27947;2133,90942;10004,35557;1982,66224;131,01630;0,84794;0,80182
TRF1_AP_2022;2022;TRF1;TRF 1ª Região;AP;0;2226;106;1226;463;88;0;0;343;19973;980;5157;10000;894;3;6;2933;686;7438;958;9082;0;0;0;0;0;0;0;12103;16;10504;1583;15836;61;14993;782;1850;16;1866;10948;35809;10948;51681;78440372;7593864;67766;70778742;3;3;0;3;0;0;0;0;0;9;135;7;6;0;134;67;28;40;0;135;6;0;0;0;6;0;0;0;0;0;1481;540;472;0;7;5201;498;1457;2093;165;0;0;988;0;0;0;10671;37;8566;2068;15872;24861;22299;13779;22290;13779;9;24065285589;883697;0,00326;88,76386;1,01132;15,16357;1387,82802;5782,82189;1775,99019;118,44776;1,10768;0,69289
TRF1_PA_2022;2022;TRF1;TRF 1ª Região;PA;0;13024;448;8742;3143;399;0;11;281;121327;6093;17216;88478;4843;14;89;4594;5569;72824;5340;83733;11764;1;11763;4906;0;4906;2995;92360;73;87988;4299;101821;365;97771;3685;17711;4;17715;104443;228054;104443;336660;220143046;29922346;3621676;186599024;7;6;6;20;0;0;0;0;0;38;384;17;39;1;407;108;51;208;17;384;6;7;25;1;39;0;0;1;0;1;2501;1128;2440;39;17;18333;1685;8456;6669;546;0;0;977;12385;1;12384;77888;80;75076;2732;108606;123611;107957;101937;107854;101937;32;281364435358;8837972;0,00078;24,90877;0,43226;4,60513;3117,22123;9877,11278;2975,82317;236,41523;0,91305;0,69872
TRF1_RO_2022;2022;TRF1;TRF 1ª Região;RO;0;6164;431;3217;1993;340;0;0;183;46455;2948;8850;30410;1951;83;135;2078;1751;17791;1750;21292;6116;3;6113;2758;0;2758;1049;18224;50;15811;2363;28530;153;24706;3671;6722;598;7320;29661;77743;29661;109933;112037209;11084012;7092690;93860507;4;2;0;10;0;0;0;0;0;16;170;12;27;1;186;56;22;82;10;170;6;8;13;0;27;0;1;0;0;1;1315;942;2167;69;12;10981;901;3702;5646;263;1;0;468;6477;6;6471;14732;42;11048;3642;32190;48082;35463;26544;35245;26543;16;67233242225;1827863;0,00167;61,29411;0,86740;10,17582;1377,62744;6351,26490;1621,78072;138,24194;1,05433;0,74465
TRF1_RR_2022;2022;TRF1;TRF 1ª Região;RR;0;2060;108;1181;345;55;0;0;371;10956;794;1964;6470;675;4;14;1035;524;4326;647;5497;0;0;0;0;0;0;0;4678;10;4661;7;6371;29;6261;81;1072;30;1102;6599;17327;6599;23698;43058360;5986246;712042;36360072;3;2;0;1;0;0;0;0;0;6;69;4;8;0;73;58;11;0;0;69;4;4;0;0;8;0;0;0;0;0;1012;563;0;0;4;2526;217;992;976;123;0;0;218;0;0;0;3845;22;3814;9;6371;10728;8584;5395;8566;5395;6;20879656731;657238;0,00206;65,51411;0,89415;11,10709;1082,23776;4032,52681;1084,10956;87,27397;0,94553;0,73116
TRF1_TO_2022;2022;TRF1;TRF 1ª Região;TO;0;4685;176;2957;1298;91;0;0;163;27920;954;3383;20876;1560;0;9;1138;1060;16010;1712;18782;4114;4;4110;2036;2;2034;943;16014;12;15973;29;18480;22;18435;23;4337;6;4343;24068;48436;24068;74694;82698210;7562482;1322275;73813453;2;2;3;4;0;0;0;0;0;11;146;5;16;0;157;55;26;56;9;146;0;5;11;0;16;0;0;0;0;0;756;353;612;120;5;6857;468;3307;2470;198;0;0;414;3709;5;3704;15692;19;15595;78;26258;24368;19502;23788;19493;23788;8;56875763052;1618506;0,00145;51,09539;0,67219;9,70030;2602,59214;8750,48157;2861,74722;143,62420;1,08938;0,67296
TRF1_BA_2022;2022;TRF1;TRF 1ª Região;BA;0;31086;479;18483;10322;870;0;0;932;229429;4941;52402;146699;11497;19;102;13769;10300;99077;11687;121064;24542;3;24539;10054;1;10053;3893;194454;29;185697;8728;304757;135;293910;10712;58599;128;58727;183684;544240;183684;756546;464697141;58284221;2511465;403901455;16;12;13;35;0;0;1;0;0;74;715;30;117;4;806;273;80;330;32;715;29;8;77;3;117;1;1;2;0;4;4100;689;5289;851;30;31337;1321;18028;8739;1017;1;0;2231;30129;7;30122;150840;23;140047;10770;212306;360556;312934;203567;312813;203566;61;397833504786;15089171;0,00117;30,79673;0,49298;5,34158;3511,88662;11653,62994;2963,61390;226,02605;0,80774;0,74569
TRF1_MA_2022;2022;TRF1;TRF 1ª Região;MA;0;11663;180;5824;4083;435;0;1;1140;82481;4360;19534;47017;5617;15;69;5869;4063;28042;3856;35961;26615;2;26613;18325;0;18325;9820;96899;26;96037;836;144329;149;142829;1351;14632;2;14634;60415;245135;60415;361766;198052025;21013102;164160;176874763;7;9;6;14;0;0;1;1;0;35;305;20;49;1;335;116;50;118;21;305;16;15;18;0;49;0;0;1;0;1;3864;896;2381;202;20;11070;628;6967;1987;394;0;0;1094;19361;4;19357;86200;15;85747;438;116631;184720;165745;114644;165661;114644;29;139311668043;7202853;0,00142;27,49633;0,48010;4,65094;3728,17681;11335,81217;3402,35266;290,35821;0,89599;0,69986
TRF1_PI_2022;2022;TRF1;TRF 1ª Região;PI;0;7774;216;4468;2425;529;0;3;133;64222;1629;15068;41813;3061;0;48;2603;2651;23308;2185;28144;11077;1;11076;13885;2;13883;1989;78954;14;78842;98;127541;36;126704;801;7155;2;7157;37290;205648;37290;282423;151603951;14451474;1076819;136075658;5;6;3;10;0;0;0;0;0;24;247;15;37;1;270;86;39;105;17;247;7;5;24;1;37;0;0;1;0;1;2301;797;2123;250;15;5588;618;3880;719;114;0;0;257;15284;2;15282;55903;22;55358;523;76775;168358;149853;76056;149805;76056;21;73477897687;3312093;0,00206;45,77285;0,71171;8,15194;4204,32947;12310,25569;2988,97523;227,74444;0,70901;0,75720
TRF1_TRU_2022;2022;TRF1;TRF 1ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2104900159790;58606443;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF1_2º Grau_2022;2022;TRF1;TRF 1ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375059;0;511196;603624470;118731955;2438017;482454498;0;0;0;0;0;0;0;0;0;27;0;0;0;0;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136137;375059;375059;136137;375059;136137;0;2104900159790;58606443;0,00029;10,29963;0,04607;1,12104;;;;0,00000;;
TRF1_total_2022;2022;TRF1;TRF 1ª Região;total;1;160148;3536;96367;41936;6223;0;17;12069;1179576;33168;238549;760636;62260;159;831;83973;49939;523850;59865;633654;124050;35;124015;83711;12;83699;38361;693602;380;663781;29441;1037125;1497;996173;39455;191518;2134;193652;865667;2953840;865667;4154213;2949000905;443119031;25011073;2436580507;109;68;51;134;0;0;15;2;3;368;3651;202;486;14;6384;1606;509;1364;172;3651;164;80;230;12;486;1;4;9;0;14;37493;10317;23014;3022;202;189077;9404;98634;59851;5778;4;4;15402;133359;48;133311;560945;502;527987;32456;1200373;2088173;1851387;1140522;1850397;1140514;294;2104900159790;58606443;0,00140;50,31871;0,62792;10,89300;2760,01410;10081,21824;2548,64895;117,48465;0,87850;0,74719
TRF2_RJ_2022;2022;TRF2;TRF 2ª Região;RJ;0;97611;1683;45801;21604;5896;8;895;21724;439865;5603;97924;245744;32903;118;2836;54737;21714;192405;35102;249221;32523;7;32516;31443;5;31438;10223;183165;125;134351;48689;296934;471;256170;40293;129274;2708;131982;391426;768242;391426;1068075;1181103022;269755536;7214617;904132869;66;34;24;102;0;0;22;2;0;202;1929;108;90;10;1921;1183;193;464;89;1929;53;11;23;3;90;6;1;3;0;10;24605;4000;9790;1120;108;133578;2195;42894;65712;4878;396;28;17475;30423;8;30415;135832;113;105482;30237;299833;376816;323477;234121;320523;233697;178;982233494501;17584415;0,00120;67,16760;1,14979;10,92445;1173,65254;5638,02037;1509,56617;140,24466;0,95952;0,73225
TRF2_ES_2022;2022;TRF2;TRF 2ª Região;ES;0;26177;366;12618;8181;369;4;247;4392;116412;1248;22985;78804;3499;39;716;9121;4877;42993;3823;51693;12156;2;12154;15067;1;15066;2889;54525;36;39095;15394;92633;120;79063;13450;34671;1512;36183;90765;224112;90765;306389;187656199;38297909;911427;148446863;14;4;6;17;0;0;3;0;1;37;358;13;22;2;369;125;33;176;24;358;6;2;12;2;22;1;1;0;0;2;1323;171;2737;370;13;30881;586;10590;14849;666;134;2;4054;14080;4;14076;37316;45;27469;9802;82277;133347;97536;67428;96781;67292;32;180395257142;4136991;0,00104;45,36056;0,90000;8,91953;1902,78637;8695,82624;2139,03111;184,81572;0,84505;0,75402
TRF2_TRU_2022;2022;TRF2;TRF 2ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1162628751643;21721406;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF2_2º Grau_2022;2022;TRF2;TRF 2ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91599;0;144572;429964724;132748578;24461530;272754616;0;0;0;0;0;0;0;0;0;34;0;0;0;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52973;91599;91599;52973;91599;52973;0;1162628751643;21721406;0,00037;19,79452;0,15653;3,80270;;;;0,00000;;
TRF2_total_2022;2022;TRF2;TRF 2ª Região;total;1;123788;2049;58419;29785;6265;12;1142;26116;556277;6851;120909;324548;36402;157;3552;63858;26591;235398;38925;300914;44679;9;44670;46510;6;46504;13112;237690;161;173446;64083;389567;591;335233;53743;163945;4220;168165;482191;1083871;482191;1519068;2139663733;440802023;32587573;1636095602;80;38;30;119;0;0;25;2;1;273;2287;121;112;12;4459;1308;226;640;113;2287;59;13;35;5;112;7;2;3;0;12;25928;4171;12527;1490;121;164459;2781;53484;80561;5544;530;30;21529;44503;12;44491;173148;158;132951;40039;435197;601680;512530;354636;508821;354076;210;1162628751643;21721406;0,00184;98,50485;1,25682;20,52814;1284,16506;6101,48239;1604,97219;75,71361;0,93396;0,73695
TRF3_MS_2022;2022;TRF3;TRF 3ª Região;MS;0;17059;1864;6915;4443;2071;0;0;1766;114641;9427;22071;68535;7235;13;157;7203;6806;35538;3584;45928;6227;9;6218;7682;7;7675;1964;21760;7;20470;1283;49117;55;45720;3342;10897;274;11171;59063;171440;59063;210908;121921553;19166691;0;102754863;18;2;6;6;0;0;1;0;0;31;228;9;20;0;239;132;25;54;17;228;10;3;5;2;20;0;0;0;0;0;2513;407;0;405;9;18756;1872;7911;5797;1277;240;296;1363;5563;4;5559;15149;2;12724;2423;39468;112377;79380;33671;79210;33135;25;159784122217;2858871;0,00076;42,64675;1,08224;8,35994;1429,70324;7900,45937;1355,16042;141,86192;0,87341;0,82847
TRF3_SP_2022;2022;TRF3;TRF 3ª Região;SP;0;213618;4407;116612;65640;4425;0;37;22497;2044014;20833;265038;1614410;52754;33;481;90465;89767;1282385;73339;1445491;59794;40;59754;185087;19;185068;120624;268608;60;256286;12262;822391;251;785955;36185;388381;2066;390447;1956562;3051492;1956562;3498613;1943969244;289440678;0;1654528566;189;77;44;26;0;0;16;3;1;316;3174;100;106;6;3186;2263;517;263;131;3174;76;11;16;3;106;6;0;0;0;6;22402;9843;2768;1591;100;232571;5286;99080;103539;6068;372;16;18210;61455;56;61399;153095;28;136605;16462;447121;1094930;762905;343582;762391;343194;273;3098067374207;46972531;0,00063;41,38523;0,67369;6,78269;1636,34310;11893,48932;1410,45951;121,05022;0,79976;0,88141
TRF3_TRU_2022;2022;TRF3;TRF 3ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3257851496424;49831402;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF3_2º Grau_2022;2022;TRF3;TRF 3ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302960;0;436580;795614060;169892220;1446249;624275591;0;0;0;0;0;0;0;0;0;40;0;0;0;0;1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133620;302960;302960;133620;302960;133620;0;3257851496424;49831402;0,00024;15,96612;0,08027;2,02683;;;;0,00000;;
TRF3_total_2022;2022;TRF3;TRF 3ª Região;total;1;230677;6271;123527;70083;6496;0;37;24263;2158655;30260;287109;1682945;59989;46;638;97668;96573;1317923;76923;1491419;66021;49;65972;192769;26;192743;122588;290368;67;276756;13545;871508;306;831675;39527;399278;2340;401618;2015625;3537084;2015625;4158566;2861504858;478499589;1446249;2370575457;207;79;50;32;0;0;16;3;1;388;3402;109;126;6;6010;2395;542;317;148;3402;86;14;21;5;126;6;0;0;0;6;24915;10250;2768;1996;109;251327;7158;106991;109336;7345;612;312;19573;67018;60;66958;168244;30;149329;18885;621482;1521459;1156437;512146;1155753;511222;298;3257851496424;49831402;0,00088;57,42373;0,77863;12,06067;1619,02052;11558,75439;1405,82379;69,81215;0,80525;0,87838
